Date,Open,High,Low,Close,Adj Close,Volume
2/17/2009,14.916825,15.321075,14.63385,14.95725,12.690186,5828000
2/18/2009,15.11895,15.240225,14.350875,14.674275,12.450099,4797200
2/19/2009,14.997675,15.44235,14.270025,14.674275,12.450099,6868600
2/20/2009,14.3913,14.8764,14.14875,14.593425,12.381503,4815100
2/23/2009,14.835975,15.563625,14.593425,14.674275,12.450099,5025300
2/24/2009,14.835975,15.887025,13.9062,15.60405,13.238948,5890100
2/25/2009,15.44235,15.60405,14.63385,14.997675,12.724482,5062400
2/26/2009,15.1998,15.563625,14.47215,14.63385,12.415802,3764000
2/27/2009,14.31045,14.553,13.7445,14.2296,12.072824,4637400
3/2/2009,13.9062,14.63385,13.66365,13.66365,11.592653,5899000
3/3/2009,13.9062,14.431725,13.299825,13.34025,11.318271,6616700
3/4/2009,13.5828,14.2296,13.461525,13.946625,11.832738,4862600
3/5/2009,13.784925,13.784925,12.6126,12.814725,10.8724,5758300
3/6/2009,13.01685,13.138125,12.04665,12.53175,10.632315,4883600
3/9/2009,12.37005,13.138125,12.20835,12.6126,10.700912,3982800
3/10/2009,12.976425,13.704075,12.733875,13.704075,11.62695,5055700
3/11/2009,14.553,14.674275,13.98705,14.108325,11.969931,6983300
3/12/2009,14.108325,15.0381,13.946625,14.95725,12.690186,6618800
3/13/2009,15.482775,15.563625,14.270025,15.159375,12.861671,6371600
3/16/2009,15.321075,15.806175,14.755125,14.755125,12.518694,3997500
3/17/2009,14.755125,15.725325,14.593425,15.725325,13.341842,4144200
3/18/2009,15.240225,16.938074,15.1998,16.776375,14.233582,5070000
3/19/2009,16.6551,16.9785,16.17,16.452974,13.959202,3533300
3/20/2009,16.574249,16.695524,15.76575,16.008301,13.581926,5172500
3/23/2009,16.452974,17.423176,16.210424,17.423176,14.78235,3802500
3/24/2009,16.9785,17.584875,16.574249,17.099775,14.50797,4117400
3/25/2009,17.261475,17.4636,16.41255,16.9785,14.405076,3978600
3/26/2009,17.180626,18.393375,17.099775,18.393375,15.6055,4763600
3/27/2009,18.110399,18.2721,17.018925,17.665726,14.988136,4901900
3/30/2009,17.22105,17.423176,16.574249,16.9785,14.405076,4288800
3/31/2009,17.423176,17.504025,16.776375,17.099775,14.50797,4807500
4/1/2009,16.574249,17.584875,16.41255,17.504025,14.850945,3627800
4/2/2009,17.70615,18.838051,17.665726,18.716776,15.879876,4808800
4/3/2009,18.110399,18.51465,16.695524,18.4338,15.639794,6769200
4/6/2009,18.029551,18.99975,17.180626,18.959326,16.085667,4563100
4/7/2009,17.9487,18.635925,17.787001,18.352949,15.571199,3259200
4/8/2009,18.2721,18.716776,18.110399,18.352949,15.571199,3367100
4/9/2009,18.797625,19.80825,18.67635,19.80825,16.805916,4009800
4/13/2009,18.99975,19.646549,18.878475,19.444426,16.497238,3317000
4/14/2009,19.282724,19.323151,18.555075,18.9189,16.051365,4288400
4/15/2009,18.595501,20.2125,18.595501,19.686975,16.703028,5275600
4/16/2009,20.0508,20.899725,19.565701,20.616751,17.491873,5145500
4/17/2009,20.899725,22.7997,20.414625,22.476299,19.069571,9919900
4/20/2009,22.031626,22.233749,20.899725,21.182699,17.972044,6576300
4/21/2009,20.940149,22.718849,20.818874,22.516726,19.103868,6498600
4/22/2009,22.678425,23.567776,21.8295,22.88055,19.412552,6011800
4/23/2009,22.7997,22.7997,21.26355,22.274176,18.898079,5429600
4/24/2009,22.476299,24.012449,21.869925,23.486925,19.927019,6954200
4/27/2009,23.1231,23.486925,22.638,23.082676,19.584038,4459200
4/28/2009,22.88055,23.810326,22.233749,23.486925,19.927019,4359900
4/29/2009,23.244375,24.295425,23.203951,24.0933,20.441483,4725500
4/30/2009,24.052876,24.254999,21.8295,22.355024,18.966684,8974500
5/1/2009,22.233749,22.476299,20.697599,22.395451,19.000975,7529000
5/4/2009,22.55715,23.203951,22.274176,23.082676,19.584038,5689600
5/5/2009,22.597574,23.85075,22.597574,23.729475,20.132805,4211700
5/6/2009,23.648624,25.669874,23.648624,25.508175,21.641903,9207400
5/7/2009,25.669874,26.1954,24.699675,25.14435,21.333227,8290700
5/8/2009,25.103926,26.276251,24.537975,26.276251,22.293564,5555500
5/11/2009,25.346476,25.831575,24.9018,25.346476,21.504719,4292400
5/12/2009,25.831575,25.831575,23.972025,24.537975,20.818764,6101200
5/13/2009,24.254999,24.457125,22.638,22.88055,19.412552,6868400
5/14/2009,22.961399,23.567776,22.678425,23.36565,19.824121,3735300
5/15/2009,23.446501,24.33585,23.244375,23.891174,20.269997,4719500
5/18/2009,24.052876,25.023075,24.012449,24.861376,21.093145,5884800
5/19/2009,25.225201,25.508175,24.295425,25.225201,21.401825,4748400
5/20/2009,25.467751,25.62945,24.497549,24.618826,20.887358,4668400
5/21/2009,24.17415,24.5784,23.406075,23.810326,20.201403,4229400
5/22/2009,23.972025,24.497549,23.6082,23.85075,20.235695,3275600
5/26/2009,24.012449,24.33585,23.1231,24.214575,20.544374,3284500
5/27/2009,24.4167,24.861376,23.85075,23.931601,20.3043,3461400
5/28/2009,24.65925,24.82095,23.85075,24.295425,20.612968,6030900
5/29/2009,24.780525,24.780525,24.0933,24.497549,20.784462,3970800
6/1/2009,24.861376,25.831575,24.699675,25.589025,21.710503,4285300
6/2/2009,25.669874,26.276251,25.063499,25.912424,21.984884,5278400
6/3/2009,26.033701,26.033701,24.537975,25.063499,21.264629,3552400
6/4/2009,25.14435,25.95285,25.023075,25.791149,21.88199,3511500
6/5/2009,25.791149,26.074125,24.942225,25.225201,21.401825,3132900
6/8/2009,24.82095,26.316675,24.618826,26.033701,22.087784,4345300
6/9/2009,26.316675,27.852825,26.074125,27.125175,23.013821,4904600
6/10/2009,27.286875,27.489,25.912424,26.559225,22.533653,3507700
6/11/2009,26.1954,28.054951,26.1954,27.771975,23.562584,5170600
6/12/2009,27.206024,27.529425,26.478374,27.206024,23.082415,3477800
6/15/2009,26.6805,26.882626,26.074125,26.1954,22.224974,3694400
6/16/2009,26.033701,26.640076,25.346476,25.346476,21.504719,3925900
6/17/2009,25.225201,25.750725,24.618826,25.306049,21.470421,7469700
6/18/2009,25.306049,25.467751,24.9018,25.3869,21.539011,6427500
6/19/2009,25.791149,25.95285,24.5784,24.699675,20.955952,5881800
6/22/2009,24.537975,24.942225,23.931601,24.376274,20.681568,6126400
6/23/2009,25.265625,25.427324,24.82095,25.346476,21.504719,8541300
6/24/2009,25.669874,25.791149,25.184774,25.589025,21.710503,15726400
6/25/2009,25.3869,26.316675,25.103926,26.154976,22.190672,15152800
6/26/2009,26.276251,26.963474,25.750725,26.761351,22.705139,8718400
6/29/2009,27.125175,27.125175,26.11455,26.720924,22.670841,5998100
6/30/2009,27.691126,28.095375,26.397526,26.801775,22.739437,6763300
7/1/2009,26.842199,27.489,26.033701,26.11455,22.156374,5400700
7/2/2009,25.791149,26.033701,24.942225,25.023075,21.230335,5125300
7/6/2009,24.780525,25.184774,24.457125,24.780525,21.024548,4773700
7/7/2009,24.780525,25.750725,24.699675,24.861376,21.093145,7849600
7/8/2009,24.780525,25.063499,24.214575,24.618826,20.887358,5326100
7/9/2009,24.942225,25.023075,24.4167,24.537975,20.818764,3587100
7/10/2009,24.295425,24.82095,24.214575,24.457125,20.750162,3030000
7/13/2009,24.33585,24.497549,23.891174,24.4167,20.71587,5317800
7/14/2009,24.537975,25.14435,24.254999,24.942225,21.161736,3756400
7/15/2009,25.427324,26.761351,25.225201,26.720924,22.670841,5367200
7/16/2009,25.306049,25.95285,24.780525,25.589025,21.710503,6005000
7/17/2009,25.225201,25.508175,24.780525,25.467751,21.607609,4115900
7/20/2009,25.467751,25.831575,25.184774,25.62945,21.744801,2864400
7/21/2009,25.791149,25.831575,25.103926,25.62945,21.744801,2862100
7/22/2009,25.265625,26.276251,25.265625,25.872,21.950586,2858400
7/23/2009,25.669874,27.003901,25.669874,26.640076,22.602251,4672800
7/24/2009,26.6805,26.720924,26.11455,26.599649,22.567947,3145600
7/27/2009,26.3571,27.327299,26.3571,27.24645,23.116714,3643100
7/28/2009,26.720924,27.73155,26.6805,27.569851,23.391096,4900000
7/29/2009,27.286875,27.367725,25.872,26.559225,22.533653,9132500
7/30/2009,28.9443,31.0464,28.21665,29.065575,24.660112,15460600
7/31/2009,29.469826,29.51025,28.540051,28.9443,24.557219,10054100
8/3/2009,29.308125,29.51025,28.580475,29.308125,24.8659,5872100
8/4/2009,29.146425,30.035774,28.9443,29.2677,24.831604,5997300
8/5/2009,29.308125,29.591101,28.499624,28.823025,24.454323,5972200
8/6/2009,29.18685,29.18685,28.580475,28.742174,24.385727,3055200
8/7/2009,29.065575,29.469826,28.620899,28.823025,24.454323,5393800
8/10/2009,28.337925,29.429399,28.337925,28.984726,24.591518,4333600
8/11/2009,28.903875,29.18685,28.297501,28.418776,24.111349,3336300
8/12/2009,28.21665,28.903875,28.176226,28.580475,24.248537,3136300
8/13/2009,28.823025,29.7528,28.540051,29.429399,24.96879,4743600
8/14/2009,29.348551,29.469826,28.337925,29.348551,24.900198,4558900
8/17/2009,28.297501,28.823025,28.297501,28.540051,24.214243,4781100
8/18/2009,28.661325,29.469826,28.540051,29.146425,24.72871,4739100
8/19/2009,28.540051,29.631525,28.540051,29.469826,25.003098,7765500
8/20/2009,29.18685,29.914499,29.18685,29.793224,25.27747,5181700
8/21/2009,30.399599,30.723,29.874075,30.642151,25.997726,5708900
8/24/2009,30.440025,30.844275,29.954926,30.2379,25.654745,5359200
8/25/2009,30.116625,30.723,30.116625,30.440025,25.826235,3493000
8/26/2009,30.440025,30.601725,30.0762,30.2379,25.654745,4444800
8/27/2009,30.0762,30.2379,29.469826,29.671949,25.17458,5722100
8/28/2009,29.914499,30.31875,28.863449,29.146425,24.72871,6784100
8/31/2009,28.70175,29.227276,28.297501,29.02515,24.625818,6001800
9/1/2009,29.7528,30.157049,28.297501,28.378349,24.077051,10040900
9/2/2009,28.661325,31.652775,28.297501,31.61235,26.820875,16476900
9/3/2009,31.0464,31.571924,30.48045,31.127251,26.409302,12150500
9/4/2009,30.0762,32.137875,30.0762,31.248526,26.512196,8520500
9/8/2009,31.895325,32.420849,31.329374,31.935749,27.095253,8131400
9/9/2009,32.622974,32.703827,31.652775,31.733625,26.923767,6938000
9/10/2009,31.8549,32.946377,31.167675,32.218723,27.335344,9386000
9/11/2009,33.188927,35.210175,33.027225,35.088902,29.770477,15014600
9/14/2009,35.776127,36.463348,34.9272,35.533573,30.147764,13580200
9/15/2009,36.018677,37.312275,35.978249,37.191002,31.553978,11100900
9/16/2009,37.75695,38.201626,36.705898,37.029301,31.416779,11757200
9/17/2009,37.110149,37.191002,35.776127,36.018677,30.559338,10710600
9/18/2009,36.301651,36.3825,34.886776,36.220798,30.730816,8603900
9/21/2009,35.856976,36.059101,35.129326,35.776127,30.353556,4700100
9/22/2009,36.261227,36.342075,35.008049,35.250599,29.907673,4442400
9/23/2009,35.65485,35.65485,34.199551,34.320824,29.118824,5061100
9/24/2009,34.442101,34.563374,33.188927,33.674026,28.570055,6225900
9/25/2009,33.06765,33.471901,32.34,32.784676,27.81551,8547500
9/28/2009,33.108074,34.280399,32.784676,33.835724,28.707251,4958200
9/29/2009,33.674026,34.522949,33.512325,33.997425,28.844448,9256300
9/30/2009,34.037849,35.129326,33.027225,34.725075,29.461805,13540800
10/1/2009,34.401676,34.9272,33.754875,33.835724,28.707251,9896100
10/2/2009,32.946377,33.714451,32.137875,32.299576,27.403942,8285200
10/5/2009,31.693199,33.391048,31.450649,33.188927,28.158487,9761200
10/6/2009,33.188927,34.805923,33.027225,34.320824,29.118824,8640100
10/7/2009,34.482525,35.493149,34.280399,34.805923,29.530403,9410100
10/8/2009,35.16975,35.250599,33.674026,33.876148,28.741545,5409800
10/9/2009,33.714451,34.603802,33.3102,34.280399,29.084518,5733300
10/12/2009,33.876148,34.280399,33.431477,33.633598,28.535767,4292600
10/13/2009,33.512325,33.714451,33.06765,33.269775,28.227087,4186600
10/14/2009,34.118698,34.199551,32.905949,33.997425,28.844448,6224500
10/15/2009,33.633598,33.714451,31.935749,32.865524,27.884098,11769200
10/16/2009,32.865524,32.905949,31.167675,31.733625,26.923767,8468100
10/19/2009,32.218723,34.563374,32.09745,34.239975,29.050232,10939600
10/20/2009,34.401676,34.442101,33.350624,33.633598,28.535767,6960100
10/21/2009,33.391048,34.078274,33.027225,33.148499,28.124189,7140100
10/22/2009,33.674026,33.957001,33.188927,33.674026,28.570055,5393700
10/23/2009,33.997425,33.997425,33.06765,33.3102,28.261385,6148900
10/26/2009,33.3102,33.957001,32.380424,32.501701,27.57543,7241600
10/27/2009,32.501701,33.229351,31.450649,31.935749,27.095253,11502400
10/28/2009,32.420849,33.350624,31.61235,32.178299,27.301044,13637600
10/29/2009,34.725075,36.261227,34.199551,35.331451,29.976273,20937600
10/30/2009,35.937824,36.13995,34.361252,34.644226,29.393213,16144800
11/2/2009,36.261227,36.503777,35.695274,36.503777,30.970907,17478400
11/3/2009,36.301651,37.029301,35.978249,36.705898,31.142399,14440800
11/4/2009,36.988876,36.988876,36.261227,36.3825,30.868017,9827900
11/5/2009,36.786751,37.837799,36.705898,37.635674,31.931238,13217300
11/6/2009,37.433552,37.837799,35.695274,35.937824,30.49074,16701600
11/9/2009,36.3825,36.584625,35.65485,36.301651,30.799414,10195000
11/10/2009,36.908024,36.948448,35.210175,35.776127,30.353556,11760100
11/11/2009,36.018677,36.099525,34.037849,35.452724,30.079159,21684500
11/12/2009,35.331451,35.493149,34.886776,35.250599,29.907673,7821600
11/13/2009,35.331451,35.735699,35.16975,35.493149,30.113461,4900100
11/16/2009,35.8974,35.8974,34.967625,35.16975,29.839081,8627700
11/17/2009,34.967625,36.13995,34.967625,35.776127,30.353556,14121700
11/18/2009,35.978249,35.978249,34.846352,35.048473,29.736183,7903000
11/19/2009,34.563374,34.68465,33.229351,34.280399,29.084518,7143700
11/20/2009,33.957001,34.078274,33.269775,33.471901,28.398577,5624300
11/23/2009,33.957001,34.603802,33.431477,33.55275,28.467163,7534700
11/24/2009,33.714451,33.835724,32.865524,33.108074,28.089891,5534000
11/25/2009,33.148499,33.714451,33.108074,33.471901,28.398577,3847900
11/27/2009,32.461273,33.55275,32.137875,33.148499,28.124189,4095200
11/30/2009,32.744251,32.865524,31.814474,32.380424,27.472532,9641100
12/1/2009,32.622974,33.55275,32.461273,33.229351,28.192785,9768700
12/2/2009,33.229351,33.754875,32.8251,33.3102,28.261385,6722800
12/3/2009,33.148499,33.55275,32.461273,32.461273,27.541128,7440100
12/4/2009,32.986801,33.3102,32.501701,33.06765,28.055592,7447600
12/7/2009,32.865524,33.350624,32.784676,32.865524,27.884098,4251500
12/8/2009,33.512325,35.048473,33.269775,34.846352,29.564699,13735700
12/9/2009,34.846352,34.846352,33.633598,34.320824,29.118824,6157100
12/10/2009,34.442101,34.603802,33.957001,34.199551,29.01594,5175300
12/11/2009,34.118698,34.603802,34.118698,34.563374,29.324612,5339900
12/14/2009,34.159126,34.280399,33.229351,33.55275,28.467163,11762300
12/15/2009,33.391048,34.118698,33.148499,33.55275,28.467163,6940000
12/16/2009,33.754875,33.997425,33.431477,33.431477,28.364275,3673600
12/17/2009,33.06765,33.512325,32.744251,32.784676,27.81551,4770100
12/18/2009,33.148499,35.008049,33.027225,34.482525,29.256023,18175300
12/21/2009,34.725075,34.886776,33.674026,33.916576,28.775845,7264800
12/22/2009,33.876148,33.997425,32.420849,32.744251,27.781214,9707600
12/23/2009,32.905949,33.108074,32.016602,32.057026,27.198153,9174300
12/24/2009,32.420849,32.744251,32.137875,32.259151,27.369642,3781700
12/28/2009,32.34,32.663399,31.005976,31.693199,26.889473,8326400
12/29/2009,31.733625,31.935749,31.086824,31.5315,26.752275,4424800
12/30/2009,31.571924,31.571924,31.0464,31.329374,26.580786,5604400
12/31/2009,31.248526,31.77405,31.005976,31.369801,26.615086,4787700
1/4/2010,31.8549,32.420849,31.814474,32.218723,27.335344,7511700
1/5/2010,32.137875,33.391048,31.208099,31.77405,26.958063,18863900
1/6/2010,32.34,32.501701,31.8549,32.218723,27.335344,12137000
1/7/2010,32.380424,33.108074,32.218723,32.865524,27.884098,13517500
1/8/2010,32.703827,32.8251,31.248526,31.369801,26.615086,18596000
1/11/2010,31.8549,31.8549,31.005976,31.0464,26.340702,10368800
1/12/2010,30.884701,30.925125,29.671949,29.914499,25.380371,10715400
1/13/2010,29.954926,30.925125,29.954926,30.723,26.066322,8125600
1/14/2010,30.5613,31.61235,30.520876,31.167675,26.443598,11342500
1/15/2010,31.127251,31.248526,30.440025,30.642151,25.997726,9741100
1/19/2010,30.642151,31.086824,30.116625,30.884701,26.20351,6744100
1/20/2010,30.5613,30.5613,29.874075,30.2379,25.654745,7053500
1/21/2010,30.440025,30.642151,29.591101,29.793224,25.27747,9960900
1/22/2010,29.51025,30.0762,28.9443,29.146425,24.72871,10517400
1/25/2010,29.712376,30.0762,28.984726,29.02515,24.625818,8891900
1/26/2010,29.146425,29.550674,28.863449,29.065575,24.660112,7430000
1/27/2010,29.106001,30.0762,28.984726,29.914499,25.380371,11567600
1/28/2010,26.882626,27.569851,25.589025,26.1954,22.224974,32895700
1/29/2010,25.993275,26.033701,24.4167,24.861376,21.093145,25815600
2/1/2010,25.184774,25.669874,24.9018,25.589025,21.710503,16983700
2/2/2010,25.750725,26.6805,25.306049,26.478374,22.465055,15761700
2/3/2010,26.43795,27.569851,26.276251,27.044325,22.945223,18683300
2/4/2010,26.640076,26.6805,25.427324,25.548599,21.676205,17730100
2/5/2010,26.235825,26.276251,25.589025,25.872,21.950586,15581200
2/8/2010,26.761351,27.084749,26.316675,26.559225,22.533653,11028400
2/9/2010,26.882626,27.1656,26.235825,26.43795,22.430756,8672100
2/10/2010,26.478374,27.044325,26.397526,26.801775,22.739437,8172800
2/11/2010,26.6805,26.963474,26.559225,26.882626,22.808033,7431200
2/12/2010,27.529425,29.469826,27.286875,28.903875,24.522923,22203600
2/16/2010,29.469826,29.671949,28.903875,29.348551,24.900198,9826300
2/17/2010,29.429399,29.51025,28.257074,28.742174,24.385727,9358100
2/18/2010,28.661325,28.742174,28.21665,28.337925,24.042755,6442000
2/19/2010,28.257074,28.580475,28.095375,28.337925,24.042755,4358200
2/22/2010,28.418776,28.499624,27.6507,27.771975,23.562584,7112300
2/23/2010,27.73155,27.771975,27.286875,27.40815,23.253901,5608900
2/24/2010,27.529425,27.6507,27.24645,27.448574,23.288202,5046400
2/25/2010,27.044325,27.771975,26.720924,27.691126,23.49399,6598400
2/26/2010,27.286875,27.691126,27.084749,27.327299,23.185307,6343000
3/1/2010,27.40815,27.529425,26.720924,27.24645,23.116714,4802000
3/2/2010,27.367725,27.569851,26.92305,27.529425,23.356798,6342200
3/3/2010,27.569851,28.297501,27.569851,27.771975,23.562584,5289800
3/4/2010,27.89325,27.89325,27.206024,27.489,23.3225,4526400
3/5/2010,27.691126,28.297501,27.529425,28.095375,23.836969,5401600
3/8/2010,28.21665,28.21665,27.73155,27.933676,23.699774,4038300
3/9/2010,27.610275,28.418776,27.529425,28.176226,23.905567,6739700
3/10/2010,28.054951,29.065575,28.054951,28.742174,24.385727,5265100
3/11/2010,28.620899,28.9443,28.337925,28.418776,24.111349,4799300
3/12/2010,28.378349,28.70175,28.095375,28.337925,24.042755,3679800
3/15/2010,28.21665,28.499624,27.73155,28.418776,24.111349,5430800
3/16/2010,28.378349,29.954926,28.378349,29.833651,25.311773,9864400
3/17/2010,29.954926,29.99535,29.146425,29.388975,24.934492,5569800
3/18/2010,29.308125,29.914499,29.18685,29.712376,25.208879,3944400
3/19/2010,29.02515,29.99535,28.70175,29.02515,24.625818,5803500
3/22/2010,28.7826,29.631525,28.742174,29.348551,24.900198,3685300
3/23/2010,29.550674,29.954926,29.388975,29.712376,25.208879,4263000
3/24/2010,29.631525,29.7528,29.2677,29.308125,24.8659,3234800
3/25/2010,29.712376,30.359175,29.227276,29.2677,24.831604,7510900
3/26/2010,29.146425,29.712376,28.903875,28.984726,24.591518,6480100
3/29/2010,29.18685,29.469826,29.02515,29.227276,24.797306,3114100
3/30/2010,29.227276,29.51025,28.823025,29.106001,24.694414,3279100
3/31/2010,28.863449,29.146425,28.337925,28.378349,24.077051,4562500
4/1/2010,28.70175,29.065575,28.297501,28.540051,24.214243,6154500
4/5/2010,28.580475,29.02515,28.21665,28.9443,24.557219,5553300
4/6/2010,28.661325,29.793224,28.620899,29.429399,24.96879,6600200
4/7/2010,29.2677,29.51025,29.106001,29.227276,24.797306,3832000
4/8/2010,29.106001,30.116625,28.903875,30.035774,25.483261,6909600
4/9/2010,29.99535,30.035774,29.671949,29.874075,25.346067,3692100
4/12/2010,29.793224,30.359175,29.671949,29.99535,25.448963,7050800
4/13/2010,29.914499,30.31875,29.631525,29.954926,25.414663,5797300
4/14/2010,30.2379,31.329374,30.157049,31.005976,26.30641,7744200
4/15/2010,30.763426,31.329374,30.601725,30.682575,26.032022,6791200
4/16/2010,30.440025,30.48045,29.02515,29.550674,25.071688,10536900
4/19/2010,29.388975,30.0762,29.308125,29.874075,25.346067,4394200
4/20/2010,29.954926,30.157049,29.51025,29.99535,25.448963,4943900
4/21/2010,29.874075,29.914499,29.388975,29.671949,25.17458,4268100
4/22/2010,29.065575,29.106001,28.21665,28.620899,24.282837,12277500
4/23/2010,28.70175,29.469826,28.540051,28.661325,24.317133,8342700
4/26/2010,28.863449,29.106001,28.418776,28.9443,24.557219,5204700
4/27/2010,28.661325,28.863449,27.812401,27.933676,23.699774,7524900
4/28/2010,27.610275,28.135799,27.24645,27.9741,23.734072,12738700
4/29/2010,30.035774,30.359175,28.661325,28.9443,24.557219,14307700
4/30/2010,28.9443,29.18685,28.21665,28.580475,24.248537,8985800
5/3/2010,28.984726,29.065575,28.135799,28.70175,24.351435,6539100
5/4/2010,28.499624,28.742174,27.933676,28.135799,23.871265,7679500
5/5/2010,28.054951,28.337925,27.489,27.771975,23.562584,7926500
5/6/2010,27.691126,28.257074,25.265625,27.003901,22.910931,11433700
5/7/2010,26.842199,27.327299,26.1954,26.6805,22.636541,11715200
5/10/2010,27.771975,28.176226,27.529425,28.054951,23.802668,6915400
5/11/2010,27.852825,28.7826,27.771975,28.257074,23.974154,9079600
5/12/2010,28.257074,28.70175,28.135799,28.21665,23.939861,6863300
5/13/2010,28.014524,28.135799,27.529425,27.6507,23.459694,7832000
5/14/2010,27.569851,27.610275,27.044325,27.448574,23.288202,8622200
5/17/2010,27.286875,27.771975,27.206024,27.691126,23.49399,5734400
5/18/2010,28.014524,28.176226,27.286875,27.40815,23.253901,6882800
5/19/2010,27.367725,27.89325,27.125175,27.529425,23.356798,7682600
5/20/2010,26.963474,27.771975,26.720924,27.084749,22.979521,10468600
5/21/2010,26.720924,27.89325,26.559225,27.6507,23.459694,8051500
5/24/2010,27.24645,27.691126,27.125175,27.206024,23.082415,4170900
5/25/2010,26.720924,27.327299,26.316675,27.286875,23.151011,6381900
5/26/2010,27.1656,28.135799,27.084749,27.327299,23.185307,7150900
5/27/2010,27.852825,28.014524,27.6507,27.9741,23.734072,4696300
5/28/2010,27.933676,28.054951,27.448574,27.691126,23.49399,4255400
6/1/2010,27.367725,27.933676,27.044325,27.084749,22.979521,3796800
6/2/2010,27.327299,27.771975,27.206024,27.691126,23.49399,3990100
6/3/2010,27.610275,27.812401,27.286875,27.771975,23.562584,4220700
6/4/2010,27.40815,27.569851,26.842199,27.084749,22.979521,7165800
6/7/2010,27.084749,27.24645,26.43795,26.559225,22.533653,6482500
6/8/2010,26.397526,27.003901,26.3571,26.92305,22.842333,5775700
6/9/2010,26.963474,27.529425,26.842199,27.003901,22.910931,5935500
6/10/2010,27.40815,28.418776,27.1656,27.6507,23.459694,5256900
6/11/2010,27.6507,29.065575,27.327299,28.742174,24.385727,7615500
6/14/2010,28.984726,29.065575,28.095375,28.135799,23.871265,4639000
6/15/2010,28.337925,28.984726,28.257074,28.540051,24.214243,7605700
6/16/2010,28.054951,28.984726,28.054951,28.742174,24.385727,5671200
6/17/2010,28.70175,29.065575,28.257074,29.065575,24.660112,5730900
6/18/2010,28.984726,29.348551,28.7826,29.348551,24.900198,6651400
6/21/2010,29.550674,29.833651,28.823025,28.984726,24.591518,3765700
6/22/2010,28.903875,29.591101,28.823025,29.106001,24.694414,5287000
6/23/2010,29.02515,29.7528,28.540051,29.51025,25.037388,6645600
6/24/2010,29.227276,29.2677,28.135799,28.257074,23.974154,5186800
6/25/2010,28.378349,28.984726,28.095375,28.580475,24.248537,6232000
6/28/2010,28.823025,29.065575,28.499624,28.580475,24.248537,4539600
6/29/2010,28.337925,28.337925,27.206024,27.489,23.3225,7313200
6/30/2010,27.448574,27.771975,26.276251,26.3571,22.362165,11106000
7/1/2010,26.43795,26.599649,25.7103,26.3571,22.362165,8795600
7/2/2010,26.397526,26.478374,25.872,26.1954,22.224974,7831600
7/6/2010,26.640076,27.003901,26.235825,26.43795,22.430756,6148900
7/7/2010,26.478374,27.569851,26.478374,27.448574,23.288202,4546900
7/8/2010,27.6507,27.852825,27.286875,27.691126,23.49399,3544100
7/9/2010,27.6507,27.691126,27.084749,27.327299,23.185307,5123400
7/12/2010,27.206024,28.499624,27.206024,28.257074,23.974154,7078300
7/13/2010,28.620899,29.429399,28.337925,29.146425,24.72871,8291200
7/14/2010,29.388975,30.5613,29.348551,30.157049,25.586155,11791600
7/15/2010,30.723,31.329374,30.157049,31.208099,26.477896,12742500
7/16/2010,31.0464,31.5315,30.035774,30.31875,25.723343,8618600
7/19/2010,30.884701,32.461273,30.359175,32.016602,27.163853,12691000
7/20/2010,31.652775,32.744251,30.884701,32.34,27.438236,15248600
7/21/2010,32.259151,32.380424,31.450649,31.976175,27.129557,10062200
7/22/2010,32.218723,32.34,31.127251,31.491076,26.717981,9530600
7/23/2010,31.329374,31.8549,30.682575,31.329374,26.580786,10177500
7/26/2010,31.329374,31.976175,31.0464,31.77405,26.958063,9148700
7/27/2010,32.016602,32.259151,31.208099,31.28895,26.54649,7668300
7/28/2010,31.208099,31.369801,30.80385,31.0464,26.340702,8641700
7/29/2010,31.086824,32.461273,30.763426,30.763426,26.10062,19276600
7/30/2010,30.723,30.884701,30.116625,30.278324,25.689045,13104900
8/2/2010,30.723,31.086824,30.399599,30.80385,26.13492,7615000
8/3/2010,30.520876,31.0464,30.2379,30.80385,26.13492,8459300
8/4/2010,31.733625,33.06765,31.410225,32.58255,27.644022,18302800
8/5/2010,32.461273,33.06765,31.733625,32.420849,27.506826,8626700
8/6/2010,32.137875,32.420849,31.652775,32.34,27.438236,5263800
8/9/2010,32.542126,32.8251,32.178299,32.259151,27.369642,4165000
8/10/2010,31.976175,32.663399,31.693199,32.501701,27.57543,7271200
8/11/2010,31.895325,31.895325,30.965549,31.127251,26.409302,6052000
8/12/2010,30.763426,32.744251,30.642151,32.420849,27.506826,13283800
8/13/2010,32.259151,32.420849,30.80385,30.884701,26.20351,10691800
8/16/2010,30.763426,31.77405,30.642151,31.571924,26.786573,6415400
8/17/2010,31.77405,31.935749,31.329374,31.5315,26.752275,4127200
8/18/2010,31.491076,31.8549,31.369801,31.491076,26.717981,4000300
8/19/2010,31.571924,31.571924,30.197475,30.48045,25.860537,8259400
8/20/2010,30.359175,30.844275,30.035774,30.2379,25.654745,8723900
8/23/2010,30.399599,30.723,29.954926,30.0762,25.517559,7037400
8/24/2010,29.631525,30.5613,29.469826,30.157049,25.586155,5294800
8/25/2010,29.833651,30.48045,29.833651,30.31875,25.723343,4696900
8/26/2010,30.399599,30.5613,30.116625,30.31875,25.723343,5950000
8/27/2010,30.80385,31.329374,30.2379,31.0464,26.340702,6947000
8/30/2010,30.884701,31.005976,30.31875,30.399599,25.791941,5115300
8/31/2010,30.399599,30.723,30.278324,30.399599,25.791941,6467600
